	SNP	Chromosome	Position	trait1
1102	ENSG00000151657	10	7792924	0.436511254569432
1103	ENSG00000154727	21	27106880	0.436881114689602
1104	ENSG00000168875	3	137483578	0.439510447342994
1105	ENSG00000185507	11	612552	0.439530731923025
1106	ENSG00000067646	24	2803111	0.439832797876937
1107	ENSG00000102901	16	67862059	0.439991890126138
1108	ENSG00000130816	19	10244020	0.441497352968029
1109	ENSG00000168269	5	169532900	0.442033272895974
1110	ENSG00000180257	19	53430387	0.443698198041216
1111	ENSG00000198914	2	105471968	0.443820683804572
1112	ENSG00000105722	19	42751723	0.445728564682134
1113	ENSG00000182318	19	58838384	0.445838744789695
1114	ENSG00000113722	5	149546357	0.447397218408689
1115	ENSG00000069812	1	6472477	0.449173508521485
1116	ENSG00000162992	2	182537814	0.450885016061908
1117	ENSG00000135457	12	51487445	0.4510919938167
1118	ENSG00000182968	13	112721912	0.452040979436184
1119	ENSG00000196437	19	37902056	0.452536527457305
1120	ENSG00000167785	19	8920379	0.45294826439143
1121	ENSG00000151379	2	17997762	0.454066817562118
1122	ENSG00000176302	11	118842416	0.454350498387705
1123	ENSG00000221944	2	233412778	0.454701857376564
1124	ENSG00000196482	1	216676587	0.455708989070196
1125	ENSG00000198393	12	133562950	0.457104844475656
1126	ENSG00000125492	9	135457571	0.45723212743476
1127	ENSG00000179930	1	182023704	0.461008161061183
1128	ENSG00000105866	7	21467651	0.461801145747835
1129	ENSG00000223614	7	63667580	0.462823008678116
1130	ENSG00000173451	12	72056788	0.463365189083851
1131	ENSG00000025156	6	122720690	0.464167378239656
1132	ENSG00000183621	10	31109135	0.46539503014538
1133	ENSG00000172262	5	43120984	0.465701560563608
1134	ENSG00000197114	20	62338816	0.466270315921706
1135	ENSG00000063515	22	19136088	0.466487652535515
1136	ENSG00000123307	12	55413728	0.466838094615716
1137	ENSG00000178662	2	166326156	0.467349839979639
1138	ENSG00000214575	15	83211950	0.470073665950197
1139	ENSG00000128272	22	39915699	0.471278865772317
1140	ENSG00000115966	2	175936977	0.473291327700814
1141	ENSG00000170265	7	148892576	0.473318194733541
1142	ENSG00000172888	3	40566368	0.474040066578746
1143	ENSG00000181638	8	144328990	0.474664741039103
1144	ENSG00000041988	1	6684925	0.474809098232131
1145	ENSG00000005102	17	41717755	0.475110049714626
1146	ENSG00000167625	19	42724422	0.475164563134656
1147	ENSG00000185610	12	45408454	0.475393035166785
1148	ENSG00000165156	8	124260695	0.478768594871668
1149	ENSG00000080603	16	30709529	0.478869491318076
1150	ENSG00000196417	19	53893045	0.479915467645887
1151	ENSG00000160229	19	20959109	0.480124858305619
1152	ENSG00000166268	12	70219083	0.481793280894073
1153	ENSG00000177426	18	3411605	0.48558529685626
1154	ENSG00000127124	1	41972035	0.486789089072423
1155	ENSG00000079432	19	42772688	0.487669445679296
1156	ENSG00000181449	3	181429713	0.487970955605998
1157	ENSG00000160224	21	45705720	0.491260695146729
1158	ENSG00000163666	3	57231943	0.491809853128495
1159	ENSG00000060566	19	4153597	0.493597203308421
1160	ENSG00000178928	19	48304499	0.49432538778272
1161	ENSG00000127989	7	91321322	0.495583585313417
1162	ENSG00000105392	19	48322702	0.497376682028376
1163	ENSG00000126746	12	6775642	0.497817791780549
1164	ENSG00000111704	12	7940389	0.498109977257536
1165	ENSG00000253831	1	157061835	0.498192063977907
1166	ENSG00000256463	18	76740274	0.498300120190164
1167	ENSG00000066336	11	47376410	0.500590166293378
1168	ENSG00000057657	6	106534194	0.503447268274544
1169	ENSG00000188779	15	68112041	0.506776903091178
1170	ENSG00000189042	19	37178513	0.509868978164682
1171	ENSG00000179886	8	144680073	0.510014552990667
1172	ENSG00000185591	12	53773959	0.510329592137539
1173	ENSG00000160007	19	47421932	0.514843308018685
1174	ENSG00000173120	11	66886739	0.516492552433027
1175	ENSG00000160685	1	154975126	0.517108518951471
1176	ENSG00000198839	7	111846642	0.518619736434122
1177	ENSG00000164379	6	1312674	0.518828537838523
1178	ENSG00000079263	2	231067825	0.519361999992231
1179	ENSG00000010818	6	143072603	0.520111368099617
1180	ENSG00000204779	9	70175706	0.522261551819693
1181	ENSG00000144026	2	95813074	0.523328743848516
1182	ENSG00000179774	10	69990385	0.524824432497002
1183	ENSG00000173275	23	134478720	0.524921341286408
1184	ENSG00000197360	19	22586235	0.526386475803824
1185	ENSG00000142528	19	50528970	0.526860624958208
1186	ENSG00000181450	1	227751243	0.528369217118807
1187	ENSG00000257446	19	12154619	0.53008268406518
1188	ENSG00000167395	16	31085742	0.530188147597541
1189	ENSG00000121068	17	59477256	0.53130488161033
1190	ENSG00000257923	7	101458958	0.532849171081198
1191	ENSG00000185278	1	173837219	0.534154089648186
1192	ENSG00000012504	12	100867485	0.535273740010724
1193	ENSG00000213988	19	20188802	0.535864501684884
1194	ENSG00000135374	11	34500339	0.536443672509446
1195	ENSG00000188994	6	87865266	0.536541334875541
1196	ENSG00000170549	5	3596167	0.536745562524082
1197	ENSG00000196700	20	62588054	0.537017664679398
1198	ENSG00000148737	10	114710008	0.537374428312398
1199	ENSG00000213928	14	24630261	0.538144374823587
1200	ENSG00000122482	1	91380858	0.539407712925726
1201	ENSG00000005889	23	24167289	0.540059255180245
1202	ENSG00000197124	19	20107866	0.541546965499643
1203	ENSG00000043039	11	129245834	0.541552129039295
1204	ENSG00000169951	16	30565084	0.543233991989237
1205	ENSG00000124766	6	21593971	0.545718856546803
1206	ENSG00000105717	19	19672521	0.547317787045661
1207	ENSG00000169957	16	30535324	0.547350576754333
1208	ENSG00000119574	19	59024896	0.549479549690995
1209	ENSG00000167081	9	128509623	0.554635993372113
1210	ENSG00000180532	19	58180302	0.554678950665968
1211	ENSG00000188095	15	90303821	0.554889191020263
1212	ENSG00000171116	23	148855725	0.555661619087454
1213	ENSG00000131914	1	26737268	0.556340537867456
1214	ENSG00000090447	16	4307186	0.556429160527505
1215	ENSG00000130684	20	25654850	0.558725861643809
1216	ENSG00000198169	8	145946297	0.559146233486401
1217	ENSG00000119508	9	102584136	0.560429241127194
1218	ENSG00000168214	4	26165076	0.560494635367014
1219	ENSG00000197483	19	55987698	0.56073190937585
1220	ENSG00000214513	2	73429385	0.560744033693165
1221	ENSG00000184635	19	20011721	0.561402079921068
1222	ENSG00000165259	23	83572881	0.561873762783689
1223	ENSG00000111424	12	48235319	0.562612337111355
1224	ENSG00000133794	11	13298198	0.562858086548991
1225	ENSG00000249459	17	18561741	0.564088097363155
1226	ENSG00000181444	7	149461270	0.566325249074882
1227	ENSG00000186790	1	47881743	0.566973279375007
1228	ENSG00000116604	1	156433518	0.567637612042776
1229	ENSG00000077150	10	104153866	0.568227867633789
1230	ENSG00000071564	19	1609290	0.572451341370843
1231	ENSG00000157554	21	39751948	0.573525939508005
1232	ENSG00000107249	9	3827697	0.573873836115598
1233	ENSG00000125826	20	388141	0.575151856511972
1234	ENSG00000243660	10	43932281	0.577235226951936
1235	ENSG00000170448	4	47849256	0.578053185464826
1236	ENSG00000204304	6	32152511	0.578470373719662
1237	ENSG00000064195	17	48067368	0.579404158137578
1238	ENSG00000166188	16	58028571	0.580356287778743
1239	ENSG00000102189	12	93164412	0.581119859447981
1240	ENSG00000227124	3	75758793	0.581657905744391
1241	ENSG00000102974	16	67596309	0.582082487353353
1242	ENSG00000183779	8	37553268	0.582626918954274
1243	ENSG00000140265	15	43650369	0.582944423183547
1244	ENSG00000125347	5	131817300	0.585181768528314
1245	ENSG00000177125	9	129622943	0.585790977990496
1246	ENSG00000126464	19	50094899	0.587275816280866
1247	ENSG00000108509	17	4871286	0.589062248589199
1248	ENSG00000114861	3	71003843	0.591019942110523
1249	ENSG00000171163	1	249144204	0.591107669856122
1250	ENSG00000085274	3	169490618	0.594325360598293
1251	ENSG00000170345	14	75745476	0.594944444215366
1252	ENSG00000129071	3	129149786	0.596348447295041
1253	ENSG00000106689	9	126763948	0.60012398226547
1254	ENSG00000157657	9	116638561	0.600426240746619
1255	ENSG00000116809	1	16268363	0.60206686394882
1256	ENSG00000171467	6	43274871	0.606784661939848
1257	ENSG00000143373	1	151254093	0.608290959462859
1258	ENSG00000067066	2	231280656	0.609454629915794
1259	ENSG00000221869	8	48649470	0.609624014550231
1260	ENSG00000176946	2	242523819	0.609670709878052
1261	ENSG00000170581	12	56735380	0.611294339921094
1262	ENSG00000198466	19	58361224	0.612252865712077
1263	ENSG00000123685	1	212859759	0.612717032564196
1264	ENSG00000140548	15	90544623	0.613451117218033
1265	ENSG00000171532	17	37759788	0.614077205351346
1266	ENSG00000173976	19	3769086	0.614421709961123
1267	ENSG00000160113	19	17342691	0.614625909595924
1268	ENSG00000122592	7	27193334	0.615607402160448
1269	ENSG00000152284	2	85360532	0.615907091367572
1270	ENSG00000011451	19	15532318	0.616512925400583
1271	ENSG00000165244	9	99148222	0.616809267868849
1272	ENSG00000119950	10	111967362	0.617177691998745
1273	ENSG00000196652	7	99102273	0.617669129344922
1274	ENSG00000130700	20	61038552	0.620732917062333
1275	ENSG00000196453	7	149128453	0.621071682304639
1276	ENSG00000134138	15	37181405	0.621586922641621
1277	ENSG00000170561	5	2748924	0.622929999640523
1278	ENSG00000140262	15	57210820	0.623436722430509
1279	ENSG00000173153	11	64073043	0.623698957415189
1280	ENSG00000204612	9	79634570	0.626326880795518
1281	ENSG00000172733	8	30853320	0.627741482957608
1282	ENSG00000197961	19	9671028	0.628134271099808
1283	ENSG00000196705	19	21324826	0.628635006358618
1284	ENSG00000112182	6	90636247	0.629823178755987
1285	ENSG00000158773	1	161009040	0.630699803598978
1286	ENSG00000165655	10	77157587	0.63076850813115
1287	ENSG00000135148	12	112563304	0.630978138211495
1289	ENSG00000151612	4	146678778	0.63492375992842
1290	ENSG00000165512	10	45495922	0.635182757126208
1291	ENSG00000170802	2	48541775	0.635923481914348
1292	ENSG00000126003	20	30780305	0.636089861757313
1293	ENSG00000172468	24	20708556	0.638979534871088
1294	ENSG00000084093	4	57774074	0.640352341840915
1295	ENSG00000116833	1	199996729	0.640522305266911
1296	ENSG00000184221	21	34442449	0.641203596196861
1297	ENSG00000101544	18	77866914	0.641477486305789
1298	ENSG00000143578	1	153940009	0.642619573057089
1299	ENSG00000140993	16	3348831	0.643579089086326
1300	ENSG00000204946	7	148959261	0.645254404779464
1301	ENSG00000198482	19	53030904	0.646710037864691
1302	ENSG00000152192	13	79172496	0.647697597280809
1303	ENSG00000168286	16	67876212	0.650390161222531
1304	ENSG00000113916	3	187439164	0.651948983602306
1305	ENSG00000172819	12	53604353	0.652088607529582
1306	ENSG00000196381	19	38158651	0.652275952982029
1307	ENSG00000186777	4	264463	0.652526327257292
1308	ENSG00000102935	16	49521434	0.656005265614144
1309	ENSG00000213588	6	33422355	0.657390304748045
1310	ENSG00000115112	2	121974162	0.658475794088836
1311	ENSG00000156127	14	75988767	0.660029548768564
1312	ENSG00000203883	20	62679075	0.660424904096313
1313	ENSG00000250571	8	144349602	0.661875881369173
1315	ENSG00000125816	20	21376004	0.665143112224033
1316	ENSG00000113580	5	142657495	0.667511859883591
1317	ENSG00000078900	1	3569083	0.670040507631037
1318	ENSG00000167766	19	53097312	0.670518929167627
1319	ENSG00000137492	11	76060999	0.670655709225222
1320	ENSG00000162761	1	165171103	0.670742701927755
1321	ENSG00000213793	19	53418448	0.672398302560154
1322	ENSG00000153266	3	62355355	0.672541297596628
1323	ENSG00000179588	16	88519724	0.67263981159175
1324	ENSG00000205189	8	81397853	0.673294016734687
1325	ENSG00000141644	18	47793251	0.674247005391941
1326	ENSG00000198455	23	57618268	0.675031105774718
1327	ENSG00000112658	6	43139036	0.676567153468212
1328	ENSG00000149050	11	7020548	0.678719803287307
1329	ENSG00000167685	19	56643967	0.678824293313703
1330	ENSG00000170608	19	46367246	0.67959948089473
1331	ENSG00000147118	23	47834249	0.680657599856311
1332	ENSG00000108001	10	131633546	0.681610535229444
1333	ENSG00000170684	19	45574757	0.683104229843507
1334	ENSG00000115297	2	74740589	0.683284892423965
1335	ENSG00000095951	6	12008994	0.684278858432104
1336	ENSG00000205857	12	7917811	0.684315735452902
1337	ENSG00000137166	6	41514163	0.68480060423253
1338	ENSG00000168610	17	40465341	0.684959066338027
1339	ENSG00000118513	6	135502452	0.685038160406868
1340	ENSG00000143257	1	161199455	0.685777726411406
1341	ENSG00000175322	18	14057455	0.686870391844316
1342	ENSG00000139154	12	19556999	0.688562306561042
1343	ENSG00000158711	1	205577070	0.689032551548585
1344	ENSG00000164683	8	80676244	0.689114244571551
1345	ENSG00000112365	6	109783796	0.689180640046733
1346	ENSG00000213799	19	53837001	0.68930287225756
1347	ENSG00000197372	19	23708432	0.689331466179512
1348	ENSG00000162601	1	59120410	0.691973106926064
1349	ENSG00000187595	17	40177593	0.691995992283863
1350	ENSG00000159387	16	55357671	0.694669120266439
1351	ENSG00000142700	1	50883221	0.694987237337531
1352	ENSG00000205683	14	73086003	0.695018070908726
1353	ENSG00000170949	19	53569858	0.695890530558302
1354	ENSG00000126733	23	85403461	0.69650335356738
1355	ENSG00000181827	15	56379665	0.698892719129081
1356	ENSG00000166349	11	36537013	0.699713198123655
1357	ENSG00000163848	3	124944404	0.701294771289099
1358	ENSG00000125482	9	135251007	0.701325513381164
1359	ENSG00000267041	19	37205284	0.702019363942691
1360	ENSG00000164749	8	76320148	0.703198944325499
1361	ENSG00000126456	19	50162825	0.704571412000678
1362	ENSG00000196357	19	36673187	0.705397722067209
1363	ENSG00000198633	19	52932439	0.705982295564789
1364	ENSG00000204103	20	39314487	0.706812564290795
1365	ENSG00000170954	19	53611131	0.707563229927968
1366	ENSG00000248483	5	93070507	0.707602589575858
1367	ENSG00000115568	2	219502638	0.715726153324521
1368	ENSG00000197279	6	28048752	0.716650998510318
1369	ENSG00000109101	17	26833260	0.717074805580586
1370	ENSG00000104976	19	7985200	0.718163486476274
1371	ENSG00000175787	9	97021592	0.718871594627139
1372	ENSG00000182986	19	53367042	0.719932948837174
1373	ENSG00000184058	22	19744225	0.720526110572903
1374	ENSG00000185630	1	164528643	0.72220103147952
1375	ENSG00000169635	22	21771692	0.722901918175117
1376	ENSG00000177030	11	644232	0.722954890551375
1377	ENSG00000101216	20	62218954	0.723001545101915
1378	ENSG00000137504	11	85370751	0.726532921139747
1379	ENSG00000007372	11	31806339	0.7313176485894
1380	ENSG00000158691	6	28346731	0.731399196344965
1381	ENSG00000164920	8	99956630	0.73193650904168
1382	ENSG00000197213	19	56700938	0.733952426079822
1383	ENSG00000123358	12	52416615	0.734231681150946
1384	ENSG00000185947	16	31885078	0.734595006328438
1385	ENSG00000156925	23	136648300	0.734612506780662
1386	ENSG00000165462	11	71950120	0.735104041617548
1387	ENSG00000107485	10	8095566	0.73552601826226
1388	ENSG00000198346	19	53970999	0.735845000776729
1389	ENSG00000139793	13	97873687	0.736972342226578
1390	ENSG00000188816	10	124907637	0.738991173371075
1391	ENSG00000143842	1	204042242	0.741642280083838
1392	ENSG00000120837	12	104510854	0.741753914760189
1393	ENSG00000188786	1	38275238	0.743216153547878
1394	ENSG00000138795	4	108968700	0.74492271539808
1395	ENSG00000125878	20	584440	0.745469251658489
1396	ENSG00000151650	10	135050907	0.749161232005635
1397	ENSG00000118526	6	134210275	0.750914394390017
1398	ENSG00000083307	8	102504659	0.752327535796436
1399	ENSG00000146592	7	28338939	0.753581554704466
1400	ENSG00000162714	1	247460713	0.755192384724734
1401	ENSG00000169989	4	153690505	0.756595486699453
1402	ENSG00000188070	11	63527363	0.756630598321148
1403	ENSG00000028277	19	42590262	0.757929897591074
1404	ENSG00000198105	10	38091750	0.758387135258498
1405	ENSG00000036549	1	78030184	0.763682091726725
1406	ENSG00000196670	5	180274610	0.766774384938142
1407	ENSG00000178573	16	79619739	0.767358551881148
1408	ENSG00000135638	2	73143388	0.767426451336926
1409	ENSG00000119919	10	101292689	0.769924833651739
1410	ENSG00000106536	7	39017597	0.771562524116765
1411	ENSG00000151090	3	24158650	0.772537492807536
1412	ENSG00000124664	6	34505578	0.776317581008681
1413	ENSG00000073282	3	189349204	0.7770161807753
1414	ENSG00000161277	19	36525886	0.777315165221836
1415	ENSG00000113761	5	176449696	0.7777791372957
1416	ENSG00000188981	4	3246095	0.777875115380017
1417	ENSG00000006047	17	7191570	0.778436113877073
1418	ENSG00000142025	19	42348805	0.781187661054138
1419	ENSG00000205903	7	6676952	0.784315382504011
1420	ENSG00000160352	19	21264964	0.784503523973901
1421	ENSG00000143867	2	19551245	0.788092072929432
1422	ENSG00000176182	19	46393277	0.78947910944045
1423	ENSG00000163435	1	201977072	0.790186784645254
1424	ENSG00000111783	12	106976684	0.791373737362668
1425	ENSG00000160199	21	44394619	0.79161728640834
1426	ENSG00000148516	10	31607423	0.792370294918578
1427	ENSG00000120738	5	137801178	0.792469949732562
1428	ENSG00000135625	2	73518057	0.792942055733428
1429	ENSG00000131759	17	38465443	0.793651180372631
1430	ENSG00000167555	19	52901101	0.793765410860916
1431	ENSG00000087510	20	55204357	0.795775722157285
1432	ENSG00000185252	22	20748404	0.798164353155659
1433	ENSG00000173276	21	43406939	0.799360501421496
1434	ENSG00000178338	5	178286953	0.799544310039846
1435	ENSG00000101126	20	49505584	0.800411907692959
1436	ENSG00000182158	7	137559724	0.800989869044676
1437	ENSG00000068305	15	100017369	0.802702648545903
1438	ENSG00000196843	2	97202479	0.802744436097288
1439	ENSG00000147183	23	88002225	0.804738966711868
1440	ENSG00000167491	19	19496634	0.805147898810137
1441	ENSG00000204532	19	56713669	0.807643376585005
1442	ENSG00000198464	19	52800429	0.810592621287459
1443	ENSG00000008196	6	50786435	0.811691225712025
1444	ENSG00000141956	21	43218384	0.813037161018562
1445	ENSG00000172059	2	10182975	0.813046994577628
1446	ENSG00000123095	12	26272958	0.813102268760518
1447	ENSG00000171634	17	65821639	0.813724868317294
1448	ENSG00000118260	2	208394460	0.818219342358459
1449	ENSG00000125533	20	61637330	0.818969463774709
1450	ENSG00000105610	19	12995236	0.819112354106339
1451	ENSG00000140382	15	77712753	0.820111153719618
1452	ENSG00000163795	2	27600097	0.820374816488178
1453	ENSG00000198205	23	57931863	0.821075670966174
1454	ENSG00000169155	9	129567284	0.821343115875317
1455	ENSG00000171056	8	10582908	0.821755868919214
1456	ENSG00000143614	1	153777200	0.822097337239076
1457	ENSG00000177946	16	90036205	0.822729229352971
1458	ENSG00000229544	10	126135591	0.822922903883495
1459	ENSG00000118707	20	35201890	0.823707696079247
1460	ENSG00000188290	1	934341	0.829573649130764
1461	ENSG00000166860	12	57392617	0.829611265919594
1462	ENSG00000185551	15	96869166	0.830363403866855
1463	ENSG00000110851	12	108126642	0.831065726777709
1464	ENSG00000142611	1	2985731	0.833860144545306
1465	ENSG00000256229	19	20278036	0.834886908525093
1466	ENSG00000196378	8	145998498	0.835391724995309
1467	ENSG00000196350	19	22469209	0.836960477757963
1468	ENSG00000187821	4	185939994	0.837488302200944
1469	ENSG00000077092	3	25215822	0.840901837346905
1470	ENSG00000116539	1	155305058	0.843680749719596
1471	ENSG00000183850	19	23258011	0.844462766978416
1472	ENSG00000134595	23	139585151	0.845689875238827
1473	ENSG00000186660	11	58346583	0.846195188251538
1474	ENSG00000122877	10	64574192	0.846606688653466
1475	ENSG00000204335	2	171571860	0.846750840548819
1476	ENSG00000135164	7	86781676	0.847681054444803
1477	ENSG00000120093	17	46627173	0.847698209879305
1478	ENSG00000108788	17	40719085	0.8484608080327
1479	ENSG00000148143	9	109625377	0.848839264243135
1480	ENSG00000176222	19	44376514	0.850862937715176
1481	ENSG00000232040	6	28543793	0.852366725973648
1482	ENSG00000176679	24	3447081	0.852676137068698
1483	ENSG00000198963	9	77112280	0.852833320927076
1484	ENSG00000066827	8	135490030	0.854100963496937
1485	ENSG00000176842	16	54964773	0.85411782665256
1486	ENSG00000116819	1	36038970	0.854302977875139
1487	ENSG00000100426	22	50247489	0.854494948997769
1488	ENSG00000101076	20	42984339	0.85620748458976
1489	ENSG00000185513	20	42136319	0.856865851900554
1490	ENSG00000251192	23	46357161	0.858110877407159
1491	ENSG00000166987	12	57914492	0.85918268178516
1492	ENSG00000187987	6	28399706	0.860233561189423
1493	ENSG00000149054	11	6947634	0.860262603560137
1494	ENSG00000131931	8	42691816	0.860778390564198
1495	ENSG00000125846	20	18269120	0.862263759179222
1496	ENSG00000105261	19	36602103	0.864037607609729
1497	ENSG00000175105	3	88188253	0.864167049390898
1498	ENSG00000143437	1	150782180	0.866718236342944
1499	ENSG00000134852	4	56294069	0.867256218246494
1500	ENSG00000272333	19	36208920	0.869837780508736
1501	ENSG00000139352	12	103351463	0.871753568365262
1502	ENSG00000229676	19	22817125	0.871998443923022
1503	ENSG00000104856	19	45504687	0.872110192457138
1504	ENSG00000180346	4	90033967	0.874178773859648
1505	ENSG00000067082	10	3818187	0.875376461035229
1506	ENSG00000182742	17	46652874	0.875838165849849
1507	ENSG00000135373	11	34642639	0.876133690048061
1508	ENSG00000125520	20	62371213	0.876828910233562
1509	ENSG00000140836	16	72816783	0.877239838244598
1510	ENSG00000085644	16	3179777	0.877732123758263
1511	ENSG00000144852	3	119499330	0.87917847535206
1512	ENSG00000204604	19	53341260	0.879950148200027
1513	ENSG00000126705	1	27860545	0.880239794690327
1514	ENSG00000172818	11	65554492	0.881272908329772
1515	ENSG00000148411	9	138898382	0.883134684671681
1516	ENSG00000169131	5	178138592	0.883203332172267
1517	ENSG00000011243	19	15490858	0.888344070423992
1518	ENSG00000196233	10	98592016	0.889663879490849
1519	ENSG00000128573	7	113726381	0.890868167908582
1520	ENSG00000125618	2	113973573	0.890939163505304
1521	ENSG00000198807	14	37126772	0.891382607375533
1522	ENSG00000174576	11	66188474	0.891759614404816
1523	ENSG00000178919	9	100615535	0.894094760602785
1524	ENSG00000102554	13	73629113	0.896218598531619
1525	ENSG00000184492	2	114256660	0.897726363116482
1526	ENSG00000085276	3	168801286	0.89994058824783
1527	ENSG00000065970	12	8185298	0.900265606286962
1528	ENSG00000198026	20	44577291	0.901280840178162
1529	ENSG00000255192	15	35376393	0.902387785867148
1530	ENSG00000130856	18	74534562	0.902425719420347
1531	ENSG00000140396	8	71021996	0.902826631426948
1532	ENSG00000143033	1	93544791	0.903461057452264
1533	ENSG00000251369	19	58046624	0.904449876723849
1534	ENSG00000198795	18	22641889	0.905734008616414
1535	ENSG00000167377	16	71481499	0.905847412224651
1536	ENSG00000213973	19	22939006	0.906633450237822
1537	ENSG00000178665	7	55955168	0.906856721166611
1538	ENSG00000177551	1	116378997	0.907143491129732
1539	ENSG00000197363	8	146024260	0.907410662234491
1540	ENSG00000125285	13	95361885	0.907655057032895
1541	ENSG00000186103	3	121289550	0.908548584199784
1542	ENSG00000166261	11	123594884	0.912287497217632
1543	ENSG00000177932	5	178487415	0.91587257834696
1544	ENSG00000196458	12	133498018	0.917849215850124
1545	ENSG00000273274	1	32930669	0.918028798925469
1546	ENSG00000183647	19	58111252	0.919528939289291
1547	ENSG00000184895	24	2654895	0.92039679258183
1548	ENSG00000075891	10	102495359	0.920773078961789
1549	ENSG00000006377	7	96634859	0.92077772811533
1550	ENSG00000147488	8	53023398	0.922144117212392
1551	ENSG00000197497	19	53662465	0.922508382421195
1552	ENSG00000198131	19	58739959	0.92413734238743
1553	ENSG00000171223	19	12902309	0.925311991220861
1555	ENSG00000064835	3	87308553	0.926283537523004
1556	ENSG00000161940	17	6926338	0.928241951014652
1557	ENSG00000082641	17	46125720	0.928999676273383
1558	ENSG00000102349	23	56258853	0.92992215556227
1559	ENSG00000250312	4	124385	0.930074154776432
1560	ENSG00000168062	11	64755414	0.930957162835424
1561	ENSG00000234444	7	63767836	0.93264132613675
1562	ENSG00000132604	16	69389463	0.933815886197304
1563	ENSG00000170365	4	146402345	0.933862156384575
1564	ENSG00000167562	19	53073525	0.934452294133369
1565	ENSG00000159216	21	36259342	0.937314337122539
1566	ENSG00000214652	7	63505820	0.937727083912904
1567	ENSG00000140044	14	75894418	0.938454533344129
1569	ENSG00000163516	2	220094478	0.941806933030406
1570	ENSG00000159140	21	34914923	0.942874656614736
1571	ENSG00000196172	19	23921996	0.942978306696935
1573	ENSG00000177508	16	54317215	0.944338277302348
1574	ENSG00000204531	6	31132118	0.94539146888325
1575	ENSG00000174446	15	66782472	0.945740311899202
1576	ENSG00000198146	15	35270541	0.947113288717722
1577	ENSG00000131264	23	72667089	0.948377206048937
1578	ENSG00000119614	14	74706174	0.952025371153615
1579	ENSG00000169594	15	83924654	0.952402691141546
1580	ENSG00000124232	20	43935490	0.953188341244857
1581	ENSG00000180535	7	97840738	0.954403598590241
1582	ENSG00000130844	19	54024234	0.956140828118013
1583	ENSG00000114853	3	42695175	0.956161873390654
1584	ENSG00000135899	2	231033633	0.956489825550105
1585	ENSG00000164330	5	158122927	0.959580636758169
1586	ENSG00000114315	3	193853933	0.961754932998937
1587	ENSG00000176009	11	8959118	0.963480516919103
1588	ENSG00000070444	17	2287353	0.963993749540324
1589	ENSG00000153234	2	157180943	0.964176249585985
1590	ENSG00000205922	19	1752371	0.964503061514701
1591	ENSG00000102878	16	67197287	0.964738771800186
1592	ENSG00000105750	19	21106027	0.965111296106549
1593	ENSG00000137185	6	28192663	0.965165650207658
1594	ENSG00000167800	11	67398773	0.965460332095196
1595	ENSG00000174306	20	39807087	0.966598776952977
1596	ENSG00000261221	19	56116770	0.967668434465187
1597	ENSG00000144747	3	69068977	0.96772140168384
1598	ENSG00000198597	19	30719420	0.968558959767133
1599	ENSG00000269067	19	23158269	0.970592273183921
1600	ENSG00000213020	19	53206065	0.970594051594758
1601	ENSG00000204644	6	29640168	0.971311092972738
1602	ENSG00000153814	7	27870191	0.974049970080005
1603	ENSG00000063587	23	152599612	0.974188180998608
1604	ENSG00000128604	7	128577665	0.975659276949108
1605	ENSG00000185960	23	585078	0.977029329956203
1606	ENSG00000128652	2	177001339	0.977895944164279
1607	ENSG00000170325	11	129769600	0.979530006246809
1608	ENSG00000088881	20	2673523	0.982960495341093
1609	ENSG00000137709	11	120107348	0.984836299342186
1610	ENSG00000181315	6	26636517	0.985427580168114
1611	ENSG00000145908	5	150273953	0.985485703067481
1612	ENSG00000198824	13	115079987	0.986334660288974
1613	ENSG00000186051	9	108424737	0.987047342617978
1614	ENSG00000166823	15	90291891	0.987423293144406
1615	ENSG00000169554	2	145141647	0.988991444848714
1616	ENSG00000173917	17	46618255	0.994922287985809
1617	ENSG00000117707	1	214161273	0.995636523994891
1618	ENSG00000005801	11	3360490	0.995961154860751
1619	ENSG00000177485	23	119384606	0.997736028378967
1620	ENSG00000106410	7	144094332	0.998076436724165
1621	ENSG00000102908	16	69598996	0.999400543857588
